$atleast,>d,$done_percent,<ep,$learning_curve,<np,$nprod,$optimism,$pomposity,$productivity_exp,$productivity_new,$r,$to,$ts,>dom
0.57,43.38,3.78,12.48,95.28,12.52,0.57,77.15,74.22,8.07,0.13,2.73,11.08,95.4,0.25
0.57,43.38,3.78,12.61,95.28,12.39,0.57,77.15,74.22,8.07,0.13,2.73,11.08,95.4,0.25
0.57,43.38,3.78,12.74,95.28,12.26,0.57,77.15,74.22,8.07,0.13,2.73,11.08,95.4,0.26
0.57,43.38,3.78,12.87,95.28,12.13,0.57,77.15,74.22,8.07,0.13,2.73,11.08,95.4,0.34
0.57,43.38,3.78,13,95.28,12,0.57,77.15,74.22,8.07,0.13,2.73,11.08,95.4,0.22
0.57,43.38,3.78,13.13,95.28,11.87,0.57,77.15,74.22,8.07,0.13,2.73,11.08,95.4,0.27
0.57,43.38,3.78,13.25,95.28,11.75,0.57,77.15,74.22,8.07,0.13,2.73,11.08,95.4,0.25
0.57,43.38,3.78,13.25,95.28,11.75,0.57,77.15,74.22,8.07,0.13,2.73,11.08,95.4,0.3
2.88,0.32,2.96,8,49.85,24,2.07,36.84,55.47,5.06,0.8,783.38,16.16,85.29,0.04
2.88,100,2.96,8.48,49.85,23.52,2.07,36.84,55.47,5.06,0.8,683.38,16.16,85.29,0.52
3.28,0.57,7.72,7,28.71,9,8.33,96.51,9.32,8.55,0.68,900.72,15.97,3.76,0.19
3.28,100,7.72,7.31,28.71,8.69,8.33,96.51,9.32,8.55,0.68,800.72,15.97,3.76,0.91
9.11,0.01,2.73,2,26.14,18,6.13,8.83,31.09,8.56,0.25,633.37,67.17,11.4,0.03
9.11,100,2.73,2.69,26.14,17.31,6.13,8.83,31.09,8.56,0.25,533.37,67.17,11.4,0.82
7.05,0.24,5.48,6,63.67,4,4.12,27.61,85.55,1.19,0.47,810.79,50.67,36.64,0.31
7.05,37.4,5.48,6.06,63.67,3.94,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.67
7.05,37.4,5.48,6.13,63.67,3.87,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.62
7.05,37.4,5.48,6.19,63.67,3.81,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.59
7.05,37.4,5.48,6.25,63.67,3.75,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.67
7.05,37.4,5.48,6.31,63.67,3.69,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.69
7.05,37.4,5.48,6.37,63.67,3.63,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.72
7.05,37.4,5.48,6.43,63.67,3.57,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.57
7.05,37.4,5.48,6.48,63.67,3.52,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.59
7.05,37.4,5.48,6.54,63.67,3.46,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.61
7.05,37.4,5.48,6.59,63.67,3.41,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.7
7.05,37.4,5.48,6.65,63.67,3.35,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.67
7.05,37.4,5.48,6.7,63.67,3.3,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.61
7.05,37.4,5.48,6.75,63.67,3.25,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.64
7.05,37.4,5.48,6.81,63.67,3.19,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.63
7.05,37.4,5.48,6.86,63.67,3.14,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.62
7.05,37.4,5.48,6.91,63.67,3.09,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.63
7.05,37.4,5.48,6.96,63.67,3.04,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.64
7.05,37.4,5.48,7,63.67,3,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.67
7.05,37.4,5.48,7.05,63.67,2.95,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.7
7.05,37.4,5.48,7.1,63.67,2.9,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.67
7.05,37.4,5.48,7.15,63.67,2.85,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.58
7.05,37.4,5.48,7.19,63.67,2.81,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.58
7.05,37.4,5.48,7.24,63.67,2.76,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.63
7.05,37.4,5.48,7.28,63.67,2.72,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.72
7.05,37.4,5.48,7.32,63.67,2.68,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.6
7.05,37.4,5.48,7.37,63.67,2.63,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.69
7.05,37.4,5.48,7.41,63.67,2.59,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.67
7.05,37.4,5.48,7.45,63.67,2.55,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.66
7.05,37.4,5.48,7.49,63.67,2.51,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.67
7.05,37.4,5.48,7.49,63.67,2.51,4.12,27.61,85.55,1.19,0.47,773.63,50.67,36.64,0.72
9.09,0.41,1.8,5,73.72,18,8.99,16.47,91.08,2.82,0.82,85.82,80.02,15.25,0.06
9.09,100,1.8,5.24,73.72,17.76,8.99,16.47,91.08,2.82,0.82,0,80.02,15.25,0.73
1.9,0.39,3.82,2,98.27,28,3.51,6.93,70.37,6.04,0.59,904.75,3.23,50.79,0
1.9,100,3.82,2.28,98.27,27.72,3.51,6.93,70.37,6.04,0.59,804.75,3.23,50.79,0.53
4.38,0.25,1.72,2,91.02,22,2.55,18.92,73.36,9.32,0.62,58.88,78.41,74.13,0.01
4.38,82.56,1.72,2.24,91.02,21.76,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.59
4.38,82.56,1.72,2.48,91.02,21.52,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.62
4.38,82.56,1.72,2.72,91.02,21.28,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.66
4.38,82.56,1.72,2.96,91.02,21.04,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.59
4.38,82.56,1.72,3.19,91.02,20.81,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.54
4.38,82.56,1.72,3.42,91.02,20.58,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.6
4.38,82.56,1.72,3.65,91.02,20.35,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.57
4.38,82.56,1.72,3.88,91.02,20.12,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.58
4.38,82.56,1.72,4.1,91.02,19.9,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.57
4.38,82.56,1.72,4.32,91.02,19.68,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.66
4.38,82.56,1.72,4.54,91.02,19.46,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.61
4.38,82.56,1.72,4.76,91.02,19.24,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.6
4.38,82.56,1.72,4.97,91.02,19.03,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.7
4.38,82.56,1.72,5.18,91.02,18.82,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.59
4.38,82.56,1.72,5.39,91.02,18.61,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.68
4.38,82.56,1.72,5.6,91.02,18.4,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.64
4.38,82.56,1.72,5.8,91.02,18.2,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.62
4.38,82.56,1.72,6.01,91.02,17.99,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.64
4.38,82.56,1.72,6.21,91.02,17.79,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.59
4.38,82.56,1.72,6.4,91.02,17.6,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.49
4.38,82.56,1.72,6.6,91.02,17.4,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.6
4.38,82.56,1.72,6.79,91.02,17.21,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.63
4.38,82.56,1.72,6.98,91.02,17.02,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.59
4.38,82.56,1.72,7.17,91.02,16.83,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.65
4.38,82.56,1.72,7.36,91.02,16.64,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.68
4.38,82.56,1.72,7.54,91.02,16.46,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.6
4.38,82.56,1.72,7.73,91.02,16.27,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.7
4.38,82.56,1.72,7.91,91.02,16.09,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.68
4.38,82.56,1.72,8.09,91.02,15.91,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.66
4.38,82.56,1.72,8.09,91.02,15.91,2.55,18.92,73.36,9.32,0.62,0,78.41,74.13,0.67
8.78,0.24,6.65,2,23.22,20,4.6,60.14,10.82,9.57,0.91,209.79,64.31,87.92,0.04
8.78,100,6.65,2.86,23.22,19.14,4.6,60.14,10.82,9.57,0.91,109.79,64.31,87.92,0.75
0.39,0.31,0.73,8,41.36,7,9.39,84.54,14.11,3.15,0.67,794.33,62.53,94.72,0.22
0.39,100,0.73,8.17,41.36,6.83,9.39,84.54,14.11,3.15,0.67,694.33,62.53,94.72,0.94
6.74,0.54,1.7,5,70.6,23,5.51,65.64,9.31,8.39,0.46,742.37,59.6,67.14,0
6.74,100,1.7,5.33,70.6,22.67,5.51,65.64,9.31,8.39,0.46,642.37,59.6,67.14,0.71
5.49,0.81,4.09,6,94.48,24,9.46,6.69,15.22,6.52,0.67,694.68,72.03,55.45,0
5.49,100,4.09,6.25,94.48,23.75,9.46,6.69,15.22,6.52,0.67,594.68,72.03,55.45,0.59
5.32,0.41,3.79,7,56.97,12,1.83,94.91,23.41,9.61,0.25,496.07,16.66,92.11,0.05
5.32,100,3.79,7.21,56.97,11.79,1.83,94.91,23.41,9.61,0.25,396.07,16.66,92.11,0.81
9.98,0.67,6.59,2,98.75,21,9.61,79.89,42.33,6.78,0.49,786.87,40.69,89.39,0.08
9.98,100,6.59,2.21,98.75,20.79,9.61,79.89,42.33,6.78,0.49,686.87,40.69,89.39,0.75
0.22,0.7,2.39,7,87.64,26,6.81,83.65,66.16,6.53,0.53,777.39,15.61,40.69,0.01
0.22,100,2.39,7.3,87.64,25.7,6.81,83.65,66.16,6.53,0.53,677.39,15.61,40.69,0.6
4.89,0.8,7.22,2,45.39,27,1.78,31.14,80.14,8.2,0.8,528.8,65.41,25.7,0.02
4.89,68.44,7.22,2.59,45.39,26.41,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.3
4.89,68.44,7.22,3.19,45.39,25.81,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.34
4.89,68.44,7.22,3.77,45.39,25.23,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.33
4.89,68.44,7.22,4.34,45.39,24.66,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.39
4.89,68.44,7.22,4.9,45.39,24.1,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.3
4.89,68.44,7.22,5.44,45.39,23.56,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.29
4.89,68.44,7.22,5.97,45.39,23.03,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.38
4.89,68.44,7.22,6.49,45.39,22.51,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.32
4.89,68.44,7.22,7,45.39,22,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.3
4.89,68.44,7.22,7.49,45.39,21.51,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.21
4.89,68.44,7.22,7.98,45.39,21.02,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.31
4.89,68.44,7.22,8.45,45.39,20.55,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.29
4.89,68.44,7.22,8.91,45.39,20.09,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.36
4.89,68.44,7.22,9.37,45.39,19.63,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.37
4.89,68.44,7.22,9.81,45.39,19.19,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.38
4.89,68.44,7.22,10.24,45.39,18.76,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.36
4.89,68.44,7.22,10.66,45.39,18.34,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.29
4.89,68.44,7.22,11.08,45.39,17.92,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.28
4.89,68.44,7.22,11.48,45.39,17.52,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.29
4.89,68.44,7.22,11.88,45.39,17.12,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.42
4.89,68.44,7.22,12.26,45.39,16.74,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.34
4.89,68.44,7.22,12.64,45.39,16.36,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.37
4.89,68.44,7.22,13.01,45.39,15.99,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.42
4.89,68.44,7.22,13.37,45.39,15.63,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.37
4.89,68.44,7.22,13.72,45.39,15.28,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.36
4.89,68.44,7.22,14.07,45.39,14.93,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.4
4.89,68.44,7.22,14.4,45.39,14.6,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.37
4.89,68.44,7.22,14.73,45.39,14.27,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.4
4.89,68.44,7.22,15.05,45.39,13.95,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.4
4.89,68.44,7.22,15.05,45.39,13.95,1.78,31.14,80.14,8.2,0.8,461.16,65.41,25.7,0.35
3.26,0.62,6.97,7,33.36,27,4.28,62.19,59.49,3.4,0.91,763.29,98.2,30.02,0
3.26,100,6.97,7.81,33.36,26.19,4.28,62.19,59.49,3.4,0.91,663.29,98.2,30.02,0.55
9.89,0.82,8.49,9,11.67,27,6.48,13.8,24.94,6.44,0.16,82.29,48.13,87.95,0.01
9.89,100,8.49,11.31,11.67,24.69,6.48,13.8,24.94,6.44,0.16,0,48.13,87.95,0.4
8.53,0.64,7.96,4,61.7,13,8.11,44.88,42.89,1.75,0.71,710.33,16.42,54.99,0.17
8.53,100,7.96,4.21,61.7,12.79,8.11,44.88,42.89,1.75,0.71,610.33,16.42,54.99,0.9
4.25,0.09,9.79,9,65.2,16,1.91,63.35,72.5,1.06,0.95,496.26,56.16,86.31,0.05
4.25,47.34,9.79,9.25,65.2,15.75,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.34
4.25,47.34,9.79,9.49,65.2,15.51,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.25
4.25,47.34,9.79,9.73,65.2,15.27,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.31
4.25,47.34,9.79,9.97,65.2,15.03,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.3
4.25,47.34,9.79,10.2,65.2,14.8,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.31
4.25,47.34,9.79,10.43,65.2,14.57,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.35
4.25,47.34,9.79,10.66,65.2,14.34,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.31
4.25,47.34,9.79,10.89,65.2,14.11,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.38
4.25,47.34,9.79,11.11,65.2,13.89,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.27
4.25,47.34,9.79,11.32,65.2,13.68,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.27
4.25,47.34,9.79,11.53,65.2,13.47,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.32
4.25,47.34,9.79,11.74,65.2,13.26,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.3
4.25,47.34,9.79,11.95,65.2,13.05,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.22
4.25,47.34,9.79,12.15,65.2,12.85,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.29
4.25,47.34,9.79,12.35,65.2,12.65,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.22
4.25,47.34,9.79,12.55,65.2,12.45,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.29
4.25,47.34,9.79,12.75,65.2,12.25,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.3
4.25,47.34,9.79,12.94,65.2,12.06,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.32
4.25,47.34,9.79,13.12,65.2,11.88,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.3
4.25,47.34,9.79,13.31,65.2,11.69,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.22
4.25,47.34,9.79,13.49,65.2,11.51,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.33
4.25,47.34,9.79,13.67,65.2,11.33,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.29
4.25,47.34,9.79,13.85,65.2,11.15,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.35
4.25,47.34,9.79,14.02,65.2,10.98,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.22
4.25,47.34,9.79,14.19,65.2,10.81,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.28
4.25,47.34,9.79,14.36,65.2,10.64,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.38
4.25,47.34,9.79,14.53,65.2,10.47,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.31
4.25,47.34,9.79,14.69,65.2,10.31,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.27
4.25,47.34,9.79,14.85,65.2,10.15,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.33
4.25,47.34,9.79,14.85,65.2,10.15,1.91,63.35,72.5,1.06,0.95,449.01,56.16,86.31,0.31
5.12,0.31,8.82,7,8.58,5,7.15,60.43,87.01,4.32,0.49,69.98,29.89,50.21,0.31
5.12,100,8.82,7.58,8.58,4.42,7.15,60.43,87.01,4.32,0.49,0,29.89,50.21,0.97
1.2,0.57,0.48,5,34.72,7,9.95,70.44,60.87,9.11,0.8,665.75,69.29,69.09,0.13
1.2,100,0.48,5.2,34.72,6.8,9.95,70.44,60.87,9.11,0.8,565.75,69.29,69.09,0.96
7.29,0.39,2.14,8,57.08,20,1.8,98.71,93.18,7.17,0.04,607.31,82.85,23.6,0.03
7.29,100,2.14,8.35,57.08,19.65,1.8,98.71,93.18,7.17,0.04,507.31,82.85,23.6,0.73
1.53,0.37,0.4,6,12.34,28,5.22,6.67,12.04,6.52,0.42,120.51,48.48,18.84,0
1.53,100,0.4,8.27,12.34,25.73,5.22,6.67,12.04,6.52,0.42,20.51,48.48,18.84,0.48
2.6,0.58,2.76,5,35.93,4,9.36,92.23,42.61,9.33,0.35,664.61,27.42,64.69,0.34
2.6,100,2.76,5.11,35.93,3.89,9.36,92.23,42.61,9.33,0.35,564.61,27.42,64.69,1
6.24,0.32,3.69,9,99.05,3,1.94,47.49,48.22,1.8,0.53,981.17,19.85,9.15,0.27
6.24,34.83,3.69,9.03,99.05,2.97,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.5
6.24,34.83,3.69,9.06,99.05,2.94,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.63
6.24,34.83,3.69,9.09,99.05,2.91,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.5
6.24,34.83,3.69,9.12,99.05,2.88,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.51
6.24,34.83,3.69,9.15,99.05,2.85,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.47
6.24,34.83,3.69,9.18,99.05,2.82,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.56
6.24,34.83,3.69,9.21,99.05,2.79,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.54
6.24,34.83,3.69,9.24,99.05,2.76,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.6
6.24,34.83,3.69,9.26,99.05,2.74,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.58
6.24,34.83,3.69,9.29,99.05,2.71,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.55
6.24,34.83,3.69,9.32,99.05,2.68,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.56
6.24,34.83,3.69,9.35,99.05,2.65,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.52
6.24,34.83,3.69,9.37,99.05,2.63,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.64
6.24,34.83,3.69,9.4,99.05,2.6,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.54
6.24,34.83,3.69,9.43,99.05,2.57,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.66
6.24,34.83,3.69,9.45,99.05,2.55,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.51
6.24,34.83,3.69,9.48,99.05,2.52,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.58
6.24,34.83,3.69,9.51,99.05,2.49,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.56
6.24,34.83,3.69,9.53,99.05,2.47,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.58
6.24,34.83,3.69,9.56,99.05,2.44,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.56
6.24,34.83,3.69,9.58,99.05,2.42,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.65
6.24,34.83,3.69,9.61,99.05,2.39,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.59
6.24,34.83,3.69,9.63,99.05,2.37,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.57
6.24,34.83,3.69,9.65,99.05,2.35,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.59
6.24,34.83,3.69,9.68,99.05,2.32,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.63
6.24,34.83,3.69,9.7,99.05,2.3,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.61
6.24,34.83,3.69,9.73,99.05,2.27,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.62
6.24,34.83,3.69,9.75,99.05,2.25,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.57
6.24,34.83,3.69,9.77,99.05,2.23,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.64
6.24,34.83,3.69,9.77,99.05,2.23,1.94,47.49,48.22,1.8,0.53,946.66,19.85,9.15,0.45
5.03,0.48,3,7,73.55,7,9.01,43.77,52.41,2.73,0.04,581.44,46.56,68.96,0.15
5.03,100,3,7.1,73.55,6.9,9.01,43.77,52.41,2.73,0.04,481.44,46.56,68.96,0.97
5.85,0.39,9.54,7,65.46,16,3.81,42.73,98.87,7.89,0.16,396.25,8.42,47.7,0.04
5.85,100,9.54,7.24,65.46,15.76,3.81,42.73,98.87,7.89,0.16,296.25,8.42,47.7,0.84
3.32,0.11,6.21,8,60.4,5,3.32,16.74,9.7,6.74,0,787.62,21.84,14.41,0.26
3.32,100,6.21,8.08,60.4,4.92,3.32,16.74,9.7,6.74,0,687.62,21.84,14.41,0.97
5.64,0.18,0.91,9,91.61,6,9.2,0.47,94.2,3.41,0.17,70.83,12.88,3.17,0.17
5.64,100,0.91,9.07,91.61,5.93,9.2,0.47,94.2,3.41,0.17,0,12.88,3.17,0.94
1.05,0.06,7.9,8,41.75,22,1.39,52.51,74.87,5.99,0.28,632.32,17.57,50.79,0.01
1.05,75.23,7.9,8.53,41.75,21.47,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.4
1.05,75.23,7.9,9.05,41.75,20.95,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.36
1.05,75.23,7.9,9.57,41.75,20.43,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.34
1.05,75.23,7.9,10.07,41.75,19.93,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.4
1.05,75.23,7.9,10.56,41.75,19.44,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.43
1.05,75.23,7.9,11.04,41.75,18.96,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.37
1.05,75.23,7.9,11.5,41.75,18.5,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.45
1.05,75.23,7.9,11.96,41.75,18.04,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.42
1.05,75.23,7.9,12.4,41.75,17.6,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.41
1.05,75.23,7.9,12.83,41.75,17.17,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.32
1.05,75.23,7.9,13.25,41.75,16.75,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.44
1.05,75.23,7.9,13.66,41.75,16.34,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.39
1.05,75.23,7.9,14.07,41.75,15.93,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.42
1.05,75.23,7.9,14.46,41.75,15.54,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.43
1.05,75.23,7.9,14.84,41.75,15.16,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.38
1.05,75.23,7.9,15.21,41.75,14.79,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.52
1.05,75.23,7.9,15.57,41.75,14.43,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.42
1.05,75.23,7.9,15.93,41.75,14.07,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.39
1.05,75.23,7.9,16.27,41.75,13.73,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.39
1.05,75.23,7.9,16.61,41.75,13.39,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.46
1.05,75.23,7.9,16.94,41.75,13.06,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.48
1.05,75.23,7.9,17.26,41.75,12.74,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.5
1.05,75.23,7.9,17.57,41.75,12.43,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.51
1.05,75.23,7.9,17.88,41.75,12.12,1.39,52.51,74.87,5.99,0.28,557.15,17.57,50.79,0.4
